,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
138,"[20.75, 12.0]","[41.0, 15.0]","[22.75, 15.0]","[20.75, 9.0]","(0, 0)","[24, 13.5]","[22.75, 13.5]","(0, 0)","[26, 22.5]","[41.0, 15.0]"
139,"[24, 9.0]","[47.5, 18.0]","[22.75, 13.5]","(0, 0)","(0, 0)","[37.75, 13.5]","(0, 0)","[29.25, 10.5]","[22.75, 21.0]","[47.5, 9.0]"
140,"[24, 12.0]","[47.5, 21.0]","[22.75, 12.0]","[22.75, 13.5]","(0, 0)","[52.0, 13.5]","[26, 6.0]","[37.75, 9.0]","[20.75, 18.0]","[20.75, 6.0]"
141,"[24, 15.0]","[44.25, 12.0]","(0, 0)","[19.5, 21.0]","[20.75, 16.5]","[44.25, 21.0]","[28.0, 6.0]","[32.5, 19.5]","[20.75, 15.0]","(0, 0)"
142,"[24, 18.0]","[42.25, 12.0]","[20.75, 9.0]","[26, 22.5]","[20.75, 21.0]","[44.25, 15.0]","[39.0, 9.0]","[24, 19.5]","[15.25, 21.0]","[22.75, 13.5]"
143,"[26, 18.0]","(0, 0)","[20.75, 18.0]","[42.25, 16.5]","[24, 19.5]","[22.75, 13.5]","[41.0, 15.0]","[24, 18.0]","[24, 18.0]","(0, 0)"
144,"[44.25, 22.5]","[19.5, 12.0]","[24, 19.5]","[45.5, 13.5]","[24, 21.0]","[19.5, 21.0]","[15.25, 21.0]","[15.25, 21.0]","[24, 6.0]","(0, 0)"
145,"[42.25, 12.0]","(0, 0)","[24, 13.5]","[24, 6.0]","[26, 22.5]","(0, 0)","(0, 0)","[20.75, 18.0]","[22.75, 6.0]","[34.5, 12.0]"
146,"[19.5, 12.0]","(0, 0)","[42.25, 6.0]","(0, 0)","[41.0, 10.5]","(0, 0)","(0, 0)","[20.75, 15.0]","(0, 0)","[34.5, 15.0]"
147,"(0, 0)","[22.75, 6.0]","[37.75, 18.0]","(0, 0)","[50.75, 9.0]","[41.0, 10.5]","[22.75, 15.0]","[22.75, 13.5]","[39.0, 9.0]","[22.75, 15.0]"
148,"[20.75, 9.0]","[22.75, 13.5]","(0, 0)","[22.75, 13.5]","[26, 6.0]","(0, 0)","(0, 0)","[22.75, 6.0]","(0, 0)","[19.5, 21.0]"
149,"(0, 0)","[22.75, 21.0]","(0, 0)","[19.5, 21.0]","(0, 0)","[41.0, 10.5]","[22.75, 15.0]","(0, 0)","(0, 0)","[20.75, 9.0]"
150,"(0, 0)","[15.25, 21.0]","[22.75, 12.0]","[20.75, 12.0]","(0, 0)","(0, 0)","(0, 0)","[29.25, 10.5]","[45.5, 19.5]","(0, 0)"
151,"[37.75, 13.5]","[24, 19.5]","[24, 19.5]","[20.75, 9.0]","(0, 0)","(0, 0)","(0, 0)","(0, 0)","[37.75, 21.0]","[31.25, 9.0]"
152,"[34.5, 16.5]","[35.75, 21.0]","[24, 10.5]","(0, 0)","[20.75, 9.0]","[20.75, 9.0]","[44.25, 15.0]","(0, 0)","[26, 15.0]","[31.25, 16.5]"
153,"[24, 19.5]","[44.25, 22.5]","[26, 6.0]","[37.75, 9.0]","[19.5, 21.0]","[20.75, 15.0]","[44.25, 16.5]","[15.25, 9.0]","[19.5, 21.0]","[45.5, 18.0]"
154,"[24, 21.0]","[37.75, 9.0]","[26, 16.5]","[39.0, 9.0]","[24, 13.5]","[19.5, 18.0]","[22.75, 13.5]","(0, 0)","[22.75, 21.0]","[47.5, 6.0]"
155,"[19.5, 21.0]","(0, 0)","[26, 22.5]","[42.25, 9.0]","[26, 22.5]","[22.75, 21.0]","[19.5, 21.0]","[15.25, 9.0]","[22.75, 15.0]","[44.25, 6.0]"
156,"[22.75, 12.0]","[20.75, 12.0]","[31.25, 22.5]","[47.5, 16.5]","[34.5, 12.0]","[41.0, 15.0]","[24, 21.0]","(0, 0)","[22.75, 6.0]","[37.75, 12.0]"
157,"(0, 0)","[22.75, 6.0]","[35.75, 10.5]","[47.5, 22.5]","(0, 0)","[44.25, 15.0]","[24, 15.0]","(0, 0)","(0, 0)","[34.5, 12.0]"
158,"[20.75, 9.0]","(0, 0)","[39.0, 9.0]","[26, 19.5]","[20.75, 9.0]","[47.5, 18.0]","[24, 10.5]","[20.75, 9.0]","[20.75, 9.0]","(0, 0)"
159,"[47.5, 10.5]","(0, 0)","[48.75, 12.0]","[24, 13.5]","(0, 0)","[45.5, 10.5]","(0, 0)","[20.75, 10.5]","[44.25, 9.0]","(0, 0)"
160,"[44.25, 13.5]","[26, 22.5]","[29.25, 13.5]","[22.75, 13.5]","(0, 0)","[29.25, 9.0]","[47.5, 12.0]","[20.75, 6.0]","[45.5, 19.5]","[35.75, 19.5]"
161,"[44.25, 16.5]","[19.5, 21.0]","[19.5, 21.0]","(0, 0)","[44.25, 21.0]","(0, 0)","[45.5, 22.5]","[22.75, 10.5]","(0, 0)","[41.0, 13.5]"
162,"[44.25, 22.5]","[15.25, 21.0]","[20.75, 12.0]","(0, 0)","[37.75, 21.0]","[20.75, 9.0]","[44.25, 15.0]","[22.75, 13.5]","(0, 0)","[44.25, 21.0]"
163,"[42.25, 13.5]","[22.75, 21.0]","[20.75, 9.0]","[24, 19.5]","[31.25, 22.5]","(0, 0)","(0, 0)","[24, 13.5]","[24, 19.5]","[24, 19.5]"
164,"[37.75, 13.5]","[22.75, 13.5]","(0, 0)","[24, 10.5]","[31.25, 16.5]","(0, 0)","(0, 0)","[32.5, 18.0]","[24, 21.0]","[24, 12.0]"
165,"(0, 0)","[22.75, 12.0]","[22.75, 12.0]","[20.75, 9.0]","[24, 13.5]","(0, 0)","[37.75, 18.0]","[44.25, 9.0]","[19.5, 21.0]","[20.75, 13.5]"
166,"(0, 0)","[22.75, 10.5]","(0, 0)","(0, 0)","[19.5, 21.0]","[42.25, 15.0]","[20.75, 9.0]","(0, 0)","[26, 15.0]","[20.75, 9.0]"
167,"[20.75, 9.0]","[22.75, 6.0]","(0, 0)","[15.25, 21.0]","[20.75, 9.0]","(0, 0)","(0, 0)","[20.75, 9.0]","[42.25, 15.0]","(0, 0)"
168,"(0, 0)","[26, 6.0]","[24, 10.5]","[22.75, 15.0]","(0, 0)","(0, 0)","[37.75, 18.0]","(0, 0)","[31.25, 9.0]","[26, 6.0]"
169,"[22.75, 12.0]","[24, 6.0]","[24, 13.5]","[41.0, 16.5]","[34.5, 12.0]","(0, 0)","(0, 0)","(0, 0)","(0, 0)","[28.0, 6.0]"
170,"[22.75, 15.0]","[20.75, 9.0]","[24, 16.5]","[41.0, 13.5]","[52.0, 12.0]","[19.5, 9.0]","(0, 0)","[19.5, 21.0]","[24, 13.5]","[28.0, 12.0]"
171,"[19.5, 21.0]","(0, 0)","[29.25, 13.5]","[42.25, 15.0]","[44.25, 21.0]","[19.5, 21.0]","[22.75, 15.0]","[24, 13.5]","[24, 19.5]","[35.75, 19.5]"
172,"[28.0, 15.0]","[31.25, 6.0]","[32.5, 21.0]","[45.5, 13.5]","(0, 0)","[22.75, 19.5]","[22.75, 13.5]","[34.5, 13.5]","(0, 0)","(0, 0)"
173,"[32.5, 19.5]","[37.75, 13.5]","[35.75, 12.0]","[35.75, 13.5]","(0, 0)","[22.75, 13.5]","[22.75, 6.0]","[34.5, 21.0]","(0, 0)","(0, 0)"
174,"[35.75, 21.0]","[39.0, 18.0]","[39.0, 9.0]","[24, 19.5]","[22.75, 15.0]","[24, 19.5]","(0, 0)","[44.25, 15.0]","[20.75, 22.5]","(0, 0)"
175,"[37.75, 21.0]","[45.5, 22.5]","[41.0, 15.0]","(0, 0)","(0, 0)","[24, 6.0]","[15.25, 10.5]","[45.5, 16.5]","[19.5, 21.0]","[19.5, 9.0]"
176,"[42.25, 6.0]","[47.5, 22.5]","[15.25, 21.0]","(0, 0)","[37.75, 13.5]","[26, 10.5]","[20.75, 10.5]","[48.75, 12.0]","[15.25, 9.0]","[26, 6.0]"
177,"[20.75, 9.0]","[48.75, 12.0]","[22.75, 21.0]","[22.75, 12.0]","[22.75, 15.0]","[26, 16.5]","[20.75, 12.0]","[39.0, 9.0]","(0, 0)","[28.0, 6.0]"
178,"(0, 0)","[26, 22.5]","[22.75, 13.5]","[22.75, 15.0]","(0, 0)","[35.75, 13.5]","[19.5, 18.0]","[31.25, 12.0]","[20.75, 6.0]","[41.0, 10.5]"
179,"(0, 0)","(0, 0)","[22.75, 6.0]","[22.75, 21.0]","(0, 0)","[47.5, 12.0]","[35.75, 16.5]","(0, 0)","[24, 6.0]","[42.25, 13.5]"
180,"[47.5, 6.0]","(0, 0)","(0, 0)","[28.0, 15.0]","[31.25, 6.0]","[20.75, 6.0]","[47.5, 22.5]","[20.75, 9.0]","[24, 9.0]","[22.75, 18.0]"
181,"[50.75, 9.0]","[24, 6.0]","[24, 10.5]","[32.5, 18.0]","(0, 0)","[20.75, 10.5]","[47.5, 15.0]","[22.75, 13.5]","[26, 10.5]","[22.75, 15.0]"
182,"[47.5, 22.5]","[31.25, 6.0]","(0, 0)","[37.75, 21.0]","[22.75, 12.0]","(0, 0)","[41.0, 15.0]","[19.5, 21.0]","[47.5, 9.0]","[22.75, 13.5]"
183,"[41.0, 15.0]","[41.0, 10.5]","(0, 0)","[41.0, 18.0]","[19.5, 21.0]","[19.5, 9.0]","[28.0, 15.0]","(0, 0)","[48.75, 16.5]","[22.75, 12.0]"
184,"[35.75, 16.5]","[26, 19.5]","[22.75, 6.0]","[47.5, 21.0]","[26, 13.5]","(0, 0)","[22.75, 15.0]","(0, 0)","[31.25, 19.5]","[20.75, 12.0]"
185,"[34.5, 15.0]","[26, 22.5]","[22.75, 12.0]","[47.5, 10.5]","[32.5, 19.5]","(0, 0)","(0, 0)","(0, 0)","[29.25, 13.5]","(0, 0)"
186,"[24, 18.0]","[22.75, 13.5]","[22.75, 15.0]","[48.75, 12.0]","[44.25, 22.5]","(0, 0)","(0, 0)","[22.75, 12.0]","[20.75, 22.5]","(0, 0)"
187,"[24, 9.0]","[20.75, 12.0]","[20.75, 22.5]","[42.25, 12.0]","[50.75, 9.0]","[20.75, 9.0]","[22.75, 15.0]","[28.0, 9.0]","(0, 0)","(0, 0)"
188,"[20.75, 12.0]","[20.75, 6.0]","[26, 22.5]","[20.75, 9.0]","[37.75, 9.0]","[26, 22.5]","[20.75, 22.5]","[28.0, 15.0]","(0, 0)","(0, 0)"
189,"[20.75, 9.0]","(0, 0)","[37.75, 19.5]","[20.75, 10.5]","[31.25, 6.0]","[22.75, 13.5]","[34.5, 12.0]","[29.25, 13.5]","[41.0, 15.0]","[24, 6.0]"
190,"(0, 0)","[24, 6.0]","[41.0, 10.5]","[20.75, 12.0]","(0, 0)","(0, 0)","(0, 0)","[42.25, 12.0]","[41.0, 22.5]","[24, 16.5]"
191,"[39.0, 9.0]","(0, 0)","[26, 6.0]","(0, 0)","(0, 0)","(0, 0)","[22.75, 15.0]","[47.5, 12.0]","[37.75, 18.0]","[22.75, 13.5]"
192,"[47.5, 6.0]","(0, 0)","(0, 0)","[22.75, 12.0]","[15.25, 21.0]","(0, 0)","(0, 0)","[52.0, 10.5]","[19.5, 21.0]","[15.25, 21.0]"
193,"(0, 0)","[19.5, 21.0]","[22.75, 6.0]","(0, 0)","[22.75, 21.0]","[26, 15.0]","(0, 0)","(0, 0)","(0, 0)","[26, 21.0]"
194,"(0, 0)","(0, 0)","(0, 0)","(0, 0)","[24, 16.5]","[24, 19.5]","[45.5, 13.5]","(0, 0)","[41.0, 15.0]","[41.0, 22.5]"
195,"(0, 0)","[19.5, 21.0]","(0, 0)","[41.0, 10.5]","[24, 19.5]","[24, 16.5]","[44.25, 21.0]","(0, 0)","(0, 0)","[50.75, 9.0]"
196,"[47.5, 12.0]","(0, 0)","[20.75, 9.0]","[39.0, 9.0]","[37.75, 13.5]","[15.25, 10.5]","[35.75, 21.0]","(0, 0)","(0, 0)","[34.5, 9.0]"
197,"(0, 0)","(0, 0)","(0, 0)","[34.5, 9.0]","[37.75, 21.0]","[15.25, 6.0]","[28.0, 15.0]","[20.75, 6.0]","[20.75, 9.0]","[20.75, 6.0]"
198,"(0, 0)","[24, 10.5]","[20.75, 9.0]","[34.5, 12.0]","[45.5, 16.5]","(0, 0)","[22.75, 21.0]","[20.75, 10.5]","[20.75, 10.5]","[20.75, 9.0]"
199,"(0, 0)","[24, 13.5]","(0, 0)","[24, 19.5]","[52.0, 15.0]","[22.75, 6.0]","[19.5, 21.0]","[20.75, 18.0]","[22.75, 12.0]","(0, 0)"
200,"[28.0, 9.0]","[22.75, 13.5]","(0, 0)","[22.75, 18.0]","[48.75, 12.0]","[28.0, 9.0]","[15.25, 21.0]","[24, 19.5]","[22.75, 18.0]","(0, 0)"
201,"[28.0, 10.5]","[47.5, 21.0]","[35.75, 13.5]","[19.5, 21.0]","[47.5, 9.0]","[37.75, 13.5]","(0, 0)","[24, 21.0]","[24, 21.0]","(0, 0)"
202,"[28.0, 16.5]","[47.5, 16.5]","(0, 0)","[20.75, 9.0]","[35.75, 9.0]","[26, 15.0]","[22.75, 6.0]","[22.75, 13.5]","[24, 19.5]","(0, 0)"
203,"[26, 16.5]","[48.75, 12.0]","[35.75, 13.5]","(0, 0)","[22.75, 6.0]","(0, 0)","[24, 9.0]","[22.75, 12.0]","[24, 12.0]","[24, 19.5]"
204,"[26, 10.5]","[34.5, 12.0]","(0, 0)","[45.5, 12.0]","[22.75, 9.0]","(0, 0)","[29.25, 10.5]","[26, 6.0]","[24, 6.0]","(0, 0)"
205,"[24, 12.0]","[34.5, 9.0]","(0, 0)","[45.5, 21.0]","[20.75, 9.0]","[32.5, 21.0]","[47.5, 12.0]","[48.75, 12.0]","[28.0, 9.0]","(0, 0)"
206,"[22.75, 6.0]","(0, 0)","[31.25, 16.5]","[47.5, 22.5]","(0, 0)","[34.5, 22.5]","[45.5, 13.5]","(0, 0)","[37.75, 13.5]","(0, 0)"
207,"[22.75, 13.5]","[24, 10.5]","[26, 15.0]","[48.75, 12.0]","[15.25, 21.0]","[44.25, 16.5]","(0, 0)","(0, 0)","[19.5, 18.0]","[15.25, 10.5]"
208,"[22.75, 16.5]","(0, 0)","[26, 21.0]","[41.0, 10.5]","(0, 0)","[47.5, 10.5]","(0, 0)","(0, 0)","[15.25, 10.5]","[19.5, 18.0]"
209,"[15.25, 21.0]","(0, 0)","[24, 13.5]","(0, 0)","(0, 0)","(0, 0)","[34.5, 12.0]","[26, 16.5]","(0, 0)","[19.5, 21.0]"
210,"[20.75, 12.0]","[28.0, 9.0]","[24, 9.0]","(0, 0)","[28.0, 15.0]","[20.75, 9.0]","[34.5, 16.5]","[15.25, 21.0]","[20.75, 9.0]","[26, 22.5]"
211,"[20.75, 9.0]","[28.0, 15.0]","[22.75, 6.0]","(0, 0)","[22.75, 21.0]","[20.75, 15.0]","[37.75, 21.0]","(0, 0)","(0, 0)","[28.0, 16.5]"
212,"(0, 0)","[32.5, 19.5]","[22.75, 13.5]","[45.5, 12.0]","[19.5, 12.0]","[22.75, 13.5]","[41.0, 10.5]","[37.75, 12.0]","(0, 0)","[28.0, 15.0]"
213,"[34.5, 6.0]","[22.75, 21.0]","[22.75, 15.0]","(0, 0)","(0, 0)","[24, 21.0]","[39.0, 9.0]","[26, 16.5]","[20.75, 13.5]","[28.0, 6.0]"
214,"[28.0, 9.0]","[22.75, 13.5]","[15.25, 21.0]","(0, 0)","[20.75, 9.0]","[32.5, 21.0]","[32.5, 12.0]","(0, 0)","[19.5, 21.0]","[32.5, 6.0]"
215,"(0, 0)","[22.75, 12.0]","[20.75, 12.0]","(0, 0)","[24, 10.5]","(0, 0)","[28.0, 22.5]","(0, 0)","[24, 21.0]","[32.5, 9.0]"
216,"(0, 0)","(0, 0)","[20.75, 9.0]","[19.5, 21.0]","[24, 12.0]","(0, 0)","[28.0, 15.0]","[37.75, 13.5]","[24, 13.5]","[32.5, 16.5]"
217,"[26, 6.0]","[20.75, 9.0]","(0, 0)","[24, 19.5]","[29.25, 9.0]","[20.75, 13.5]","[20.75, 9.0]","[37.75, 10.5]","[35.75, 22.5]","[32.5, 18.0]"
218,"[26, 16.5]","[20.75, 10.5]","[41.0, 9.0]","[31.25, 21.0]","[39.0, 9.0]","[20.75, 15.0]","(0, 0)","[24, 10.5]","[52.0, 13.5]","[37.75, 21.0]"
219,"[24, 19.5]","[28.0, 9.0]","[35.75, 22.5]","[31.25, 22.5]","[47.5, 10.5]","[19.5, 21.0]","[34.5, 12.0]","[24, 12.0]","(0, 0)","[41.0, 15.0]"
220,"[22.75, 15.0]","(0, 0)","[31.25, 16.5]","[44.25, 10.5]","[44.25, 22.5]","[22.75, 13.5]","(0, 0)","(0, 0)","[20.75, 13.5]","[39.0, 9.0]"
221,"[22.75, 12.0]","(0, 0)","(0, 0)","[48.75, 10.5]","[37.75, 13.5]","[32.5, 19.5]","(0, 0)","[20.75, 6.0]","(0, 0)","[20.75, 10.5]"
222,"[22.75, 6.0]","[44.25, 6.0]","(0, 0)","[41.0, 10.5]","[28.0, 15.0]","[34.5, 19.5]","[19.5, 21.0]","[20.75, 9.0]","(0, 0)","[20.75, 9.0]"
223,"[20.75, 9.0]","[44.25, 15.0]","[20.75, 9.0]","[20.75, 9.0]","(0, 0)","[37.75, 12.0]","[20.75, 21.0]","[20.75, 13.5]","[35.75, 21.0]","(0, 0)"
224,"(0, 0)","[42.25, 16.5]","[20.75, 10.5]","[20.75, 6.0]","(0, 0)","[47.5, 12.0]","[24, 19.5]","[20.75, 22.5]","[26, 22.5]","[15.25, 10.5]"
225,"[19.5, 12.0]","[37.75, 15.0]","[20.75, 12.0]","(0, 0)","[24, 13.5]","[50.75, 9.0]","[34.5, 19.5]","[19.5, 21.0]","[24, 21.0]","(0, 0)"
226,"[19.5, 21.0]","[26, 16.5]","[20.75, 15.0]","[22.75, 12.0]","[24, 15.0]","[24, 12.0]","[22.75, 13.5]","[15.25, 21.0]","[24, 13.5]","(0, 0)"
227,"[37.75, 13.5]","[19.5, 21.0]","[19.5, 19.5]","[22.75, 15.0]","[24, 16.5]","(0, 0)","(0, 0)","[22.75, 21.0]","[19.5, 21.0]","(0, 0)"
228,"[41.0, 13.5]","[22.75, 13.5]","[31.25, 19.5]","[19.5, 21.0]","[24, 19.5]","[20.75, 13.5]","[19.5, 21.0]","[22.75, 16.5]","[20.75, 10.5]","[20.75, 6.0]"
229,"[47.5, 19.5]","(0, 0)","[34.5, 12.0]","(0, 0)","[24, 21.0]","(0, 0)","(0, 0)","[22.75, 13.5]","[20.75, 9.0]","[20.75, 9.0]"
230,"[47.5, 10.5]","[28.0, 6.0]","[34.5, 9.0]","(0, 0)","[26, 22.5]","(0, 0)","(0, 0)","[26, 18.0]","(0, 0)","[22.75, 13.5]"
231,"[42.25, 9.0]","[28.0, 12.0]","[24, 9.0]","[47.5, 12.0]","[26, 15.0]","(0, 0)","(0, 0)","[44.25, 21.0]","[22.75, 9.0]","[19.5, 21.0]"
232,"[26, 6.0]","[47.5, 12.0]","[22.75, 12.0]","[52.0, 6.0]","[19.5, 21.0]","[19.5, 21.0]","[20.75, 9.0]","[37.75, 13.5]","[47.5, 9.0]","[44.25, 18.0]"
233,"(0, 0)","[44.25, 6.0]","(0, 0)","[42.25, 12.0]","[22.75, 15.0]","(0, 0)","[20.75, 10.5]","(0, 0)","[47.5, 12.0]","[45.5, 22.5]"
234,"(0, 0)","(0, 0)","[20.75, 9.0]","[42.25, 15.0]","(0, 0)","(0, 0)","[19.5, 21.0]","(0, 0)","[44.25, 19.5]","[39.0, 18.0]"
235,"[47.5, 9.0]","(0, 0)","(0, 0)","[37.75, 21.0]","[24, 13.5]","(0, 0)","[31.25, 22.5]","(0, 0)","[35.75, 21.0]","[39.0, 9.0]"
236,"[52.0, 6.0]","(0, 0)","(0, 0)","[35.75, 13.5]","(0, 0)","[22.75, 15.0]","[34.5, 12.0]","[19.5, 21.0]","(0, 0)","[24, 6.0]"
237,"[52.0, 13.5]","[20.75, 12.0]","[24, 18.0]","[19.5, 21.0]","(0, 0)","[19.5, 21.0]","[32.5, 6.0]","[26, 16.5]","(0, 0)","(0, 0)"
238,"[37.75, 16.5]","(0, 0)","[22.75, 13.5]","[20.75, 9.0]","(0, 0)","[19.5, 18.0]","(0, 0)","[32.5, 18.0]","[42.25, 9.0]","(0, 0)"
239,"[31.25, 16.5]","(0, 0)","[22.75, 6.0]","[20.75, 6.0]","[22.75, 6.0]","[20.75, 9.0]","(0, 0)","[35.75, 10.5]","[41.0, 15.0]","(0, 0)"
240,"[26, 22.5]","(0, 0)","(0, 0)","(0, 0)","[22.75, 13.5]","(0, 0)","(0, 0)","(0, 0)","[37.75, 21.0]","(0, 0)"
241,"[22.75, 15.0]","[39.0, 9.0]","[20.75, 12.0]","[22.75, 10.5]","[19.5, 21.0]","[26, 6.0]","[44.25, 22.5]","(0, 0)","[24, 18.0]","[20.75, 9.0]"
242,"[22.75, 13.5]","[34.5, 12.0]","[19.5, 21.0]","[47.5, 12.0]","[24, 16.5]","[28.0, 9.0]","[45.5, 19.5]","(0, 0)","[24, 21.0]","[19.5, 21.0]"
243,"[22.75, 6.0]","[37.75, 21.0]","[19.5, 19.5]","(0, 0)","[24, 18.0]","[34.5, 16.5]","[47.5, 12.0]","[20.75, 6.0]","[19.5, 21.0]","(0, 0)"
244,"(0, 0)","[32.5, 18.0]","[15.25, 21.0]","(0, 0)","[24, 19.5]","[35.75, 16.5]","[47.5, 10.5]","(0, 0)","(0, 0)","(0, 0)"
245,"[20.75, 9.0]","[24, 21.0]","[26, 12.0]","(0, 0)","[26, 13.5]","[48.75, 16.5]","[44.25, 6.0]","[24, 13.5]","[42.25, 9.0]","(0, 0)"
246,"[47.5, 9.0]","[22.75, 15.0]","[37.75, 6.0]","[22.75, 9.0]","[26, 6.0]","[22.75, 15.0]","[39.0, 9.0]","[19.5, 21.0]","(0, 0)","[42.25, 9.0]"
247,"(0, 0)","[20.75, 21.0]","[44.25, 16.5]","[22.75, 12.0]","(0, 0)","(0, 0)","[34.5, 12.0]","[35.75, 22.5]","(0, 0)","[41.0, 22.5]"
248,"(0, 0)","[20.75, 10.5]","[24, 18.0]","[19.5, 21.0]","(0, 0)","(0, 0)","[32.5, 6.0]","[37.75, 18.0]","[24, 21.0]","[32.5, 18.0]"
249,"(0, 0)","[20.75, 9.0]","(0, 0)","[20.75, 18.0]","(0, 0)","(0, 0)","(0, 0)","[52.0, 10.5]","[45.5, 22.5]","[24, 21.0]"
250,"[22.75, 6.0]","(0, 0)","(0, 0)","[24, 21.0]","[45.5, 13.5]","[19.5, 21.0]","[22.75, 13.5]","[34.5, 9.0]","[20.75, 9.0]","[19.5, 21.0]"
251,"[26, 10.5]","[15.25, 12.0]","[34.5, 13.5]","[34.5, 13.5]","[52.0, 13.5]","(0, 0)","[22.75, 15.0]","[32.5, 10.5]","(0, 0)","[15.25, 10.5]"
252,"[19.5, 21.0]","[39.0, 9.0]","[37.75, 16.5]","[39.0, 16.5]","[41.0, 15.0]","(0, 0)","[15.25, 21.0]","[20.75, 6.0]","[24, 21.0]","(0, 0)"
253,"[15.25, 21.0]","(0, 0)","(0, 0)","[47.5, 12.0]","[35.75, 15.0]","(0, 0)","[19.5, 21.0]","(0, 0)","(0, 0)","[42.25, 9.0]"
254,"[20.75, 12.0]","(0, 0)","[34.5, 13.5]","[26, 10.5]","[24, 18.0]","[26, 15.0]","[24, 13.5]","(0, 0)","(0, 0)","(0, 0)"
255,"(0, 0)","[20.75, 12.0]","(0, 0)","(0, 0)","[24, 10.5]","(0, 0)","[44.25, 22.5]","[20.75, 6.0]","(0, 0)","(0, 0)"
256,"(0, 0)","[19.5, 21.0]","(0, 0)","(0, 0)","[22.75, 6.0]","[26, 15.0]","(0, 0)","[20.75, 9.0]","[34.5, 15.0]","(0, 0)"
257,"(0, 0)","[26, 15.0]","[19.5, 12.0]","(0, 0)","[22.75, 10.5]","(0, 0)","(0, 0)","[19.5, 21.0]","[34.5, 9.0]","[19.5, 21.0]"
258,"[22.75, 13.5]","[35.75, 18.0]","[19.5, 21.0]","[47.5, 21.0]","(0, 0)","(0, 0)","[28.0, 18.0]","[26, 21.0]","[39.0, 9.0]","[37.75, 21.0]"
259,"[26, 22.5]","[37.75, 13.5]","[22.75, 13.5]","[31.25, 13.5]","[26, 10.5]","[20.75, 18.0]","[41.0, 16.5]","[37.75, 21.0]","[47.5, 9.0]","(0, 0)"
260,"[28.0, 15.0]","[39.0, 9.0]","[22.75, 12.0]","[29.25, 6.0]","[45.5, 13.5]","[34.5, 21.0]","(0, 0)","[47.5, 12.0]","[47.5, 10.5]","(0, 0)"
261,"[37.75, 21.0]","[34.5, 13.5]","[31.25, 21.0]","(0, 0)","(0, 0)","[41.0, 15.0]","[28.0, 18.0]","[24, 6.0]","[52.0, 13.5]","(0, 0)"
262,"[35.75, 18.0]","[22.75, 15.0]","[41.0, 15.0]","[22.75, 12.0]","(0, 0)","[47.5, 21.0]","(0, 0)","[15.25, 6.0]","[45.5, 22.5]","[15.25, 21.0]"
263,"[24, 16.5]","[22.75, 12.0]","[45.5, 13.5]","[19.5, 21.0]","[19.5, 21.0]","[45.5, 15.0]","(0, 0)","(0, 0)","[19.5, 21.0]","[19.5, 21.0]"
264,"[24, 13.5]","(0, 0)","[42.25, 12.0]","[47.5, 21.0]","[22.75, 15.0]","[45.5, 12.0]","[35.75, 13.5]","[20.75, 6.0]","(0, 0)","[22.75, 21.0]"
265,"[26, 6.0]","[20.75, 12.0]","[32.5, 6.0]","(0, 0)","[22.75, 13.5]","[44.25, 10.5]","[19.5, 21.0]","(0, 0)","(0, 0)","[24, 19.5]"
266,"(0, 0)","(0, 0)","[20.75, 9.0]","(0, 0)","[20.75, 9.0]","[24, 9.0]","[22.75, 10.5]","(0, 0)","(0, 0)","[32.5, 21.0]"
267,"[20.75, 6.0]","(0, 0)","(0, 0)","[48.75, 9.0]","(0, 0)","[24, 6.0]","(0, 0)","[35.75, 21.0]","[22.75, 10.5]","[44.25, 21.0]"
268,"[20.75, 12.0]","[20.75, 9.0]","[19.5, 12.0]","[45.5, 19.5]","[42.25, 12.0]","(0, 0)","[35.75, 13.5]","[35.75, 13.5]","[19.5, 21.0]","[45.5, 21.0]"
269,"[22.75, 13.5]","[20.75, 10.5]","(0, 0)","[37.75, 21.0]","[37.75, 21.0]","[20.75, 18.0]","(0, 0)","[31.25, 22.5]","[31.25, 16.5]","[45.5, 19.5]"
270,"(0, 0)","[19.5, 21.0]","(0, 0)","[37.75, 13.5]","[34.5, 16.5]","(0, 0)","(0, 0)","[31.25, 16.5]","[45.5, 22.5]","[45.5, 15.0]"
271,"(0, 0)","[32.5, 21.0]","[26, 15.0]","[28.0, 22.5]","[19.5, 21.0]","(0, 0)","(0, 0)","[19.5, 21.0]","[47.5, 12.0]","[47.5, 6.0]"
272,"(0, 0)","[37.75, 15.0]","[24, 21.0]","[24, 21.0]","(0, 0)","[47.5, 18.0]","[22.75, 12.0]","[22.75, 13.5]","[44.25, 10.5]","[39.0, 9.0]"
273,"[20.75, 6.0]","[37.75, 13.5]","[24, 13.5]","[24, 13.5]","(0, 0)","[47.5, 13.5]","[19.5, 21.0]","[22.75, 12.0]","[39.0, 9.0]","[20.75, 9.0]"
274,"[28.0, 9.0]","[44.25, 22.5]","[24, 10.5]","[24, 6.0]","[26, 16.5]","[47.5, 21.0]","[44.25, 16.5]","(0, 0)","[37.75, 6.0]","[20.75, 6.0]"
275,"[39.0, 9.0]","[47.5, 21.0]","[22.75, 12.0]","[20.75, 9.0]","[31.25, 22.5]","[45.5, 12.0]","[50.75, 12.0]","[24, 10.5]","[24, 10.5]","(0, 0)"
